base,nomePopular,nomeCient,familia,deadAno1,deadAno2,ingresso,dap1,dap2,ida,intervaloMed,ht1,hcom1,ht2,hcom2,posSocio,luminosidade,classeDiam,classeDiam2,grupoEco,utmLeste,UTMNorte
Santarem_3_PA,morototo,Schefflera morototoni,Araliaceae,FALSE,FALSE,,59,,,2,29.3,19.55,,,,,55,c055,Pioneer,738090.2866,9666014.9
Santarem_3_PA,urucum,Bixa arborea,Bixaceae,FALSE,FALSE,,36,,,2,20.29,12.97,,,,,35,c035,Pioneer,738078.219,9666015.057
Santarem_3_PA,ipe roxo,Handroanthus impetiginosus,Bignoniaceae,FALSE,FALSE,,54.1,,,2,36.91,23.97,,,,,55,c055,,738067.569,9666031.203
Santarem_3_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,37.8,,,2,25.7,16.47,,,,,35,c035,Shade-tolerant,738070.8925,9666035.691
Santarem_3_PA,coracao-de-negro,Swartzia corrugata,Fabaceae,FALSE,FALSE,,43.5,,,2,33.7,23.45,,,,,45,c045,,738074.9967,9666034.4
Santarem_3_PA,urucum,Bixa arborea,Bixaceae,FALSE,FALSE,,37.3,,,2,25.7,13.88,,,,,35,c035,Pioneer,738079.7925,9666029.79
Santarem_3_PA,capueiro,Rinorea guianensis,Violaceae,FALSE,TRUE,INCOSISTENTE,,,,2,24.23,11.84,,,,,5,c5,,738169.1414,9665929.572
Santarem_3_PA,abiurana vermelha,Pouteria gongrijpii,Sapotaceae,FALSE,FALSE,,28.6,,,2,23.1,15.14,,,,,25,c025,,738172.2365,9665928.379
Santarem_3_PA,acariquara,Minquartia guianensis,Olacaceae,FALSE,FALSE,,26.9,,,2,17.93,12.15,,,,,25,c025,Shade-tolerant,738175.1806,9665923.293
Santarem_3_PA,breu branco,Protium paniculatum,Burseraceae,FALSE,FALSE,,17.7,,,2,20.22,9.15,,,,,15,c015,,738178.8116,9665920.416
Santarem_3_PA,andirobarana,Guarea guidonia,Meliaceae,FALSE,FALSE,,27.6,,,2,25.91,12.73,,,,,25,c025,,738181.1206,9665913.031
Santarem_3_PA,abiurana branca,Pouteria guianensis,Sapotaceae,FALSE,FALSE,,30.6,,,2,26.76,19.57,,,,,35,c035,,738182.5739,9665908.259
Santarem_3_PA,jataua,Trichilia micrantha,Meliaceae,FALSE,FALSE,,19.9,,,2,23.05,12.95,,,,,15,c015,Shade-tolerant,738181.9514,9665907.45
Santarem_3_PA,andirobarana,Guarea guidonia,Meliaceae,FALSE,FALSE,,23,,,2,23.81,20.04,,,,,25,c025,,738184.7407,9665902.633
Santarem_3_PA,matamata branco,Eschweilera coriacea,Lecythidaceae,FALSE,FALSE,,53,,,2,27.28,17.49,,,,,55,c055,Shade-tolerant,738184.7799,9665901.059
Santarem_3_PA,goiabao,Pradosia cochlearia,Sapotaceae,FALSE,FALSE,,12,,,2,6.53,3.3,,,,,15,c015,,738186.5413,9665901.783
Santarem_3_PA,barrote,Tetragastris altissima,Burseraceae,FALSE,FALSE,,22.9,,,2,22.21,14.96,,,,,25,c025,Intermediate,738187.2573,9665902.806
Santarem_3_PA,itauba,Mezilaurus itauba,Lauraceae,FALSE,FALSE,,21.7,,,2,24.38,19.12,,,,,25,c025,,738187.0605,9665902.77
Santarem_3_PA,jatereu,Lecythis idatimon,Lecythidaceae,FALSE,FALSE,,16,,,2,18.5,12.65,,,,,15,c015,Shade-tolerant,738189.7588,9665899.614
Santarem_3_PA,mapatirana,Pourouma minor,Urticaceae,FALSE,FALSE,,42.6,,,2,28.55,20.68,,,,,45,c045,Pioneer,738194.4933,9665886.167
Santarem_3_PA,piquia,Caryocar villosum,Caryocaraceae,FALSE,FALSE,,130.3,,,2,56.94,19.41,,,,,135,c135,Emergent,738162.4806,9665875.562
